2537	2361	non_fiction	财新网	肺炎日记|2月25日：多国确诊病例攀升 国际疫情拉响警报	0
138	4765	non_fiction	界面新闻	重回武汉实录：凭二维码通行，公共交通有序恢复	0
2920	1976	narrative	PlantifulSoul	疫情日记 | 武汉封城的第十六天	0
3693	1202	non_fiction	财新网	口罩机紧俏无现货 生产企业加紧排产	0
1417	3485	non_fiction	三联生活周刊	除了“雷火”，武汉还有这样一家医院	0
435	4468	narrative	南都观察家	我们走访了 40 位上海的环卫工人，发现不少防疫盲点	0
250	4653	narrative	月亮纵队	归国隔离日记 || 3月29日：长期隔离的后遗症	0
3315	1581	non_fiction	财新网	为防复工出现疫情 广州部分企业安排员工检测核酸	0
2132	2767	non_fiction	澎湃新闻	韩国新冠肺炎定点医院，16名护士集体辞职	0
733	4169	non_fiction	界面新闻	无症状感染者是否具有传染性？ 如何管理、救治？	0
3015	1881	narrative	叙事的一万种可能	武汉街头的病人，这几天终于停止奔波了	0
1212	3690	narrative	体坛周报	疫区中心笔记⑧：右翼女政客的口是心非	0
2922	1974	narrative	PlantifulSoul	疫情日记 | 武汉封城的第二十天	0
4135	759	non_fiction	经济观察报	一位武汉重症家属的困境：父亲从隔离点去方舱医院，又被拉回隔离点	0
484	4419	narrative	olla鹰语堂堂	记者日记丨 封城后，意大利人的生活如何？有人在家练少林气功	0
1871	3031	non_fiction	界面新闻	上海机场口岸防境外疫情输入，入境人员100%申报健康情况	0
4496	392	narrative	三明治	“不忘故乡” “因疫情严重禁止一切人员车辆出入” | 三明治武汉每日书04	0
1140	3762	narrative	夜光杯	王慎才：年初一，我拉着十万个口罩去武汉	0
320	4583	non_fiction	人物/每日人物	为了战胜新冠肺炎，人工智能都做了什么？	0
1163	3739	narrative	我们是有故事的人	爷爷，多希望你永远学不会用智能手机	1
3417	1479	non_fiction	中国新闻周刊	疫情“罗生门”：患者、医者、决策者的生死时刻	0
998	3904	non_fiction	财新网	疫情总动员，各地怎么做|北京严防输入 广东远离野味	0
2854	2042	non_fiction	澎湃新闻	广元市民扎堆摘口罩喝茶，多名公职人员被追责	0
4867	16	non_fiction	在人间living	武汉的除夕夜，我一个人在家自行观察	0
4579	309	non_fiction	财经杂志/财经十一人	香港抗疫实录：减少人流再关口岸，准备新的检疫设施	0
4767	116	non_fiction	人物/每日人物	关于火神山医院的七个细节	0
691	4211	narrative	二湘	饶蕾：纽约疫情日记：疫情在升级（3月22日）	0
2249	2650	non_fiction	澎湃新闻	新冠肺炎首例肺移植主刀：肺已萎缩成豆腐干样	0
1701	3201	non_fiction	澎湃新闻	德国“截”了瑞士24万只口罩	0
4154	740	non_fiction	中国新闻周刊	武汉之憾：黄金防控期是如何错过的？	0
4546	342	non_fiction	冰点周刊	三年p人和100fb口罩	0
4578	310	non_fiction	财经杂志/财经十一人	协力抗疫：京沪等地纾困中小企业，效力发挥待政策落实	0
556	4346	non_fiction	澎湃新闻	人民网专访张忠德院长：中西医结合治疗的独特方案，让世界更了解中医	0
2385	2514	non_fiction	财新网	钟南山团队论文数据调整 解读最长24天潜伏期	0
2244	2655	non_fiction	澎湃新闻	武汉每天仍有数百新增确诊，从哪里来	0
4855	28	non_fiction	云林街十七号	我在监控里，看着武汉城里的爸爸和奶奶	0
4875	8	non_fiction	GQ报道	疫情中的心理援助：寻找局部的安全	0
1661	3241	non_fiction	财新网	石正丽讲座：没料到SARS样冠状病毒跨种感染会发生在武汉	1
2555	2343	non_fiction	经济观察报	深圳野生动物禁食条例征求意见 这些动物被明确列入禁食黑名单……	0
2827	2069	narrative	PlantifulSoul	疫情日记 | 武汉封城的第三十四天	0
212	4691	narrative	叶青	叶青武汉日记：怎么培养红色接班人？	1
1436	3466	non_fiction	财经杂志/财经十一人	疫情放大三星危机，越南基地缺人缺料缺协同	0
4081	813	non_fiction	澎湃新闻	藏在后备箱里进上海，居然成真了！	0
1331	3571	non_fiction	财新网	肺炎日记|3月15日：涉“疫”消费者投诉超过18万件	0
1106	3796	non_fiction	财经杂志/财经十一人	从英国抢票回国有多难？	0
3018	1878	non_fiction	新民周刊	口述实录 | 老婆，对不起了，我这辆车只能接送医生护士	0
2809	2087	non_fiction	Voicer	深度专访：疫情之下的创意从业者，你们还好吗？	0
616	4286	non_fiction	澎湃新闻	中国疾控中心吴尊友：无症状感染者，不会造成扩散	0
1414	3488	non_fiction	界面新闻	西班牙日新增1544例，伊朗累计确诊逼近13000	0
2125	2774	non_fiction	新民周刊	没有妈妈的隔离病房，7月龄小齐齐等11个孩子背后，你没看到的爱和心疼	0
2299	2600	non_fiction	界面新闻	韩国新冠患者升破3500人，78个国家和地区对韩入境管制	0
819	4083	non_fiction	协作者云社工	疫情下的深呼吸 | 希望他可以成为对社会有用的人	1
835	4067	non_fiction	新民周刊	我在海外 | 在伊朗的中国人：坐上回国包机前，都经历了什么？	0
3942	952	non_fiction	界面新闻	6毛口罩卖1元被罚4万，洪湖市监局：指导意见冲突将讨论	0
2656	2242	narrative	基层虚构故事	疫期特别篇（只有死了的基层干部才是好干部）	1
1314	3588	narrative	A2N疫情志愿组	疫情众生相01 |《明天的记忆》线上摄影展	0
2450	2448	non_fiction	DeepTech深科技	新冠最权威报告来了！中国与世卫组织联合发布	0
1600	3302	non_fiction	澎湃新闻	“医生下班后猝死未被认定工伤”，有了最终结果	0
2276	2623	non_fiction	中国经营报	创始人举报自家公司卖假口罩，健客网被立案调查	0
4849	34	non_fiction	新周刊	面对风暴，不要让自己患上“情绪瘟疫”	0
3	4900	non_fiction	新民周刊	口述 | 湖北省作协主席李修文：我的心是乱的，现在没法写作	0
1450	3452	non_fiction	中国经营报	泉州楼祸	0
2845	2051	narrative	作家方方的博客	作家方方：检验你的只有一条，就是你对弱势人群的态度	0
767	4135	non_fiction	财经杂志/财经十一人	抗疫对策：中国可发力五大扩张性财政政策	0
27	4876	non_fiction	中国新闻周刊	见证武汉复苏：除了拌一碗热干面，还要过康复路上的心理关	0
3699	1196	non_fiction	财经杂志/财经十一人	新能源项目建设推迟，业内称长期影响不大	0
781	4121	narrative	气球馆	3/19 It’s Not A Flu.	0
2163	2736	non_fiction	中国新闻周刊	口罩机市场乱象：延迟交付，零件充数，拿图纸就敢报价	0
946	3956	narrative	月亮纵队	抗疫特辑 || 我的女朋友家在武汉	0
1973	2929	non_fiction	中国经营报	武汉楼市自救	0
1708	3194	non_fiction	界面新闻	“清零”10天后新冠卷土重来，越南发生了什么？	0
2713	2184	non_fiction	财新网	湖北电影厂员工一家四口接连去世 柳帆常凯实为姐弟（更新）	0
1931	2971	non_fiction	澎湃新闻	“今日最佳照片”里的医生，我们找到了	0
4232	659	non_fiction	第一财经YiMagazine	特别报道：面对疫情升级，我们追问10个关键问题	0
3866	1028	non_fiction	八点健闻	最新疫情：全国确诊440例，三地出现人传人的“二代病例”	0
3776	1118	non_fiction	经济观察报	一位“驰援武汉”的货车司机：武汉还是那个武汉，人生中普通的一天又过去了	0
355	4548	narrative	橘井杂谈	WH日记外篇――有些人挺可爱；有些人说不上可憎，但也不可爱	0
3595	1300	non_fiction	燃财经	我想上班，去公司那种！	1
2156	2743	non_fiction	财经杂志/财经十一人	85%中小企业现金难撑3个月，自救他救合力应对疫情大考	0
2486	2412	non_fiction	澎湃新闻	“卖了4年口罩，不如那4天卖得多”	0
4780	103	non_fiction	人物/每日人物	口罩为什么会短缺？	1
859	4043	non_fiction	所有的鱼	全球新冠病毒死亡人数过万，内地累计输入病例达到 269 例等13条新闻	0
3530	1366	narrative	匪我思存	武汉战纪十	0
3163	1733	non_fiction	界面新闻	山东任城监狱确诊207例，司法厅长监狱长等8人被免	0
773	4129	non_fiction	财经杂志/财经十一人	《财经》调研：36%企业未复工，疫情倒逼企业数字化升级	0
4237	654	non_fiction	第一财经YiMagazine	特别报道 | “失踪”的口罩和红十字会“黑洞”	0
4595	292	non_fiction	财经杂志/财经十一人	谁有权公布疫情信息？	1
3014	1882	narrative	叙事的一万种可能	咱们“不信邪”的武汉人，性格是不是该改一改了？	1
544	4359	narrative	北京大学人文社会科学研究院	疫情下的省思 | 周雪光：来自社会学家的疫情观察（1）	0
3310	1586	non_fiction	经济观察报	近藤大介：日本疫情可能进一步扩大	1
4847	36	non_fiction	新周刊	旅行社老板荣荣：我在临沂过年关	0
432	4471	narrative	王刻舟	近期报告：疫情及其他	0
4206	688	non_fiction	新民周刊	口述实录 | “只要我俩有一个活下去，5岁的女儿就不是孤儿”，我靠这个信念支撑到胜利	0
3335	1561	non_fiction	南方周末/南方人物周刊	疫情中，中国大学这样上直播课	0
2190	2709	non_fiction	冰点周刊	武汉早期疫情上报为何一度中断	0
3510	1386	narrative	邓安庆	最冷清的春节	0
3499	1397	narrative	故事FM	疫情之下，我在家里「宅」出了花样	0
2799	2097	narrative	丁香园	世界，我们需要帮助：中国医务人员柳叶刀发文，请求国际医疗支援	0
3178	1718	non_fiction	DeepTech深科技	药企巨头态度转变开始入局疫苗，只因为新冠病毒将长期存在？	1
2312	2587	non_fiction	财经杂志/财经十一人	一个浙江老板的焦虑：没复工我睡不着，复工了我更睡不着	0
295	4608	non_fiction	财经杂志/财经十一人	疫情期间复工未开始强拆先行，26万平米棚改项目惹争议	0
469	4434	non_fiction	新民周刊	口述实录 | 煎熬！在法国，我被房东赶出家门；回国后，我坐上了救护车	0
2397	2502	non_fiction	新民周刊	口述实录 | 我大年夜出发去美国自助游，直到现在还被困在旧金山	0
4086	808	non_fiction	界面新闻	武汉一线医护物资告急，各大医院公布捐赠通道	0
4555	333	non_fiction	剥洋葱people	肺炎时期的“生门”故事	0
4166	728	non_fiction	财经杂志/财经十一人	住进方舱医院72小时后，情况明显好转	0
4572	316	non_fiction	财经杂志/财经十一人	"行业观察 关明生回忆：17年前，阿里如何应对""非典"""	0
3456	1440	non_fiction	腾讯新闻《潜望》	中国汽车业遇冷：产线延期复工、4S店全面停摆 全球供应链受拖累	0
4542	346	non_fiction	冰点周刊	卫健委专家组成员王广发出院了，回答了我们8个问题	0
4781	102	non_fiction	人物/每日人物	疾病袭城，武汉的医生们正在经历些什么？	1
89	4814	non_fiction	澎湃新闻	中国疾控中心吴尊友：无症状感染者，不会造成扩散	0
3698	1197	non_fiction	财经杂志/财经十一人	制造业复工，打开物流通道是关键	1
2966	1930	narrative	叶青	武汉疫区口述：这3个习惯，一样不能少	0
477	4426	non_fiction	财新网	武汉开放骨灰领取 汉口殡仪馆逝者亲属排起长队	0
254	4649	narrative	汪玮的意大利疫情日记	口罩上哪儿了？意政府发给疫区的口罩“神秘消失”之谜	0
2554	2344	non_fiction	经济观察报	封城隔离 时逢狂欢节的意大利如何战疫	0
2908	1988	narrative	叶青	叶青武汉日记：三天居然查出3500人	0
372	4531	non_fiction	中国经营报	暴涨暴跌，美股开启“过山车”模式，危机仍未解除	0
2726	2171	narrative	文汇网	【武汉特稿】围城的第五天，灯火可亲 | 舒飞廉	0
2875	2021	non_fiction	界面新闻	疫情爆发十余市镇封城！意大利艰难寻找“零号病人”	0
3926	968	narrative	基层虚构故事	杂谈（疫期短记）	0
3189	1707	non_fiction	在人间living	武汉的30天	0
4735	148	non_fiction	南方周末/南方人物周刊	武汉机动车禁令后，这支四千人志愿车队说：“我们还在”	0
3332	1564	non_fiction	南方周末/南方人物周刊	钟南山：2月中下旬疫情或达峰值，武汉还未完全阻断人传人	1
2146	2753	non_fiction	界面新闻	上海抗疫惠企“28条”政策百问百答 ――12部门答第一财经、界面新闻记者问	0
2090	2809	non_fiction	中国经营报	全球疫情蔓延：美国3州进入紧急状态 韩国确诊数超6000	0
865	4037	non_fiction	协作者云社工	疫情下的深呼吸 | 这疫情，可得赶快过去	0
1530	3372	non_fiction	冰点周刊	武汉市中心医院医生：传染病留给大家反应的时间太短了	0
2652	2246	narrative	硕俊家书	医院打来的神秘电话	0
475	4428	non_fiction	财新网	大流行手记|3月26日：纽约现物资短缺 美国病例激增	0
2443	2455	narrative	基层虚构故事	疫期特别篇（随便写写）	0
4390	498	non_fiction	一条	武汉肺炎疫情成全球焦点：我们知道得太少，最坏的还没到来	0
3629	1266	narrative	Tmagazine	系列报道 | 在这场大型「感官剥夺实验」中，回归普通人的期盼愈发强烈	0
1329	3573	non_fiction	中国新闻周刊	通往疫情“风暴眼”的特殊航班	0
1788	3114	narrative	人是最美的风景	江山娇，你中考加分了吗？	1
438	4465	non_fiction	南都观察家	“我的蜜蜂都死完了” ｜ 疫情下的蜂农转场困境	0
3271	1625	non_fiction	燃财经	每日优鲜王B：交易额翻4倍、客单价提升50%，暂无上市计划	0
2136	2763	non_fiction	澎湃新闻	一线医护补助最低400元，医院领导拿8000元，查！	0
2571	2327	non_fiction	南方周末/南方人物周刊	2亿人的“在家办公”实验	0
160	4743	non_fiction	界面新闻	一家医院一天13人病逝，纽约的疫情“高铁”驶向何方？	1
1881	3021	non_fiction	澎湃新闻	“我们疯狂地吃家乡菜，因为没有冰箱”	0
934	3968	non_fiction	财新网	生死金银潭：一支医疗队的50天	0
4771	112	non_fiction	人物/每日人物	我在金银潭重症监护室	0
3789	1105	non_fiction	南方周末/南方人物周刊	为何湖北一天新增1.4万新冠肺炎确诊病例？	1
269	4634	narrative	谈骁	68天后，终于回到了武汉	0
1764	3138	narrative	人是最美的风景	我为什么要关心这场战斗	1
3754	1140	narrative	苍衣社	一个老人在疫区800公里外死去 | 疫情之下005	0
3639	1256	non_fiction	界面新闻	意大利温州商人的捐赠神通：捐物资，也捐物流｜疫中人⑩	0
621	4281	non_fiction	澎湃新闻	27岁援鄂女护士去世消息不实，“尚在抢救中”	0
3981	913	non_fiction	新京报	超200万只假飘安口罩流入市场，涉事“黑”作坊被查	0
512	4391	non_fiction	燃财经	盗版网课有多猖狂？原价上万，只卖5元	0
4298	590	non_fiction	新民周刊	口述实录 | 一家四人确诊新冠肺炎，妈妈去世后，我终于在方舱医院见到了父亲和儿子	0
1382	3520	non_fiction	界面新闻	湖北省政府网站刊文：感染新冠肺炎的适龄男性应进行生育力检查	0
3439	1457	non_fiction	新民周刊	口述实录 | 我在巴黎扫货买口罩，还请了法国前总理帮忙	0
2681	2217	non_fiction	中国新闻周刊	复工遭遇五花八门的证明，上班族吐槽为开证明跑断腿	0
57	4846	non_fiction	澎湃新闻	37天“零新增”的湖北咸宁，接连“输出”了2个确诊病例	0
780	4122	narrative	气球馆	3/17 虽然无法预测何时阳光朗照	0
2478	2420	non_fiction	界面新闻	韩国新冠肺炎患者升破2000人，隔离治疗负压病床告急	0
252	4651	narrative	体坛周报	疫区中心笔记?：看台上分阵营，苦难中结同盟	0
1072	3830	non_fiction	界面新闻	连平：中国经济或现小V型反弹，楼市政策应告别“一刀切”	0
1911	2991	non_fiction	财经杂志/财经十一人	数说疫情0307：中国全力夺武汉，美国染疫州近半	0
3539	1357	non_fiction	澎湃新闻	疫情中的武汉诗人②：写诗是支持我们的精神力量	0
2084	2815	narrative	人物/每日人物	在武汉，我为医务人员剪头发	0
3297	1599	non_fiction	界面新闻	方舱医院里的日与夜	0
4784	99	non_fiction	人物/每日人物	试剂盒供不应求，武汉新型冠状病毒肺炎确诊之难	0
4034	860	non_fiction	人物/每日人物	夹缝下的武汉肾病患者	0
4816	67	non_fiction	三联生活周刊	武汉新型肺炎：为何直到今天才引起更大注意？	1
594	4308	non_fiction	新民周刊	我在海外 | 身处法国疫情最严重地区的我，感受到了非暴力歧视	0
445	4458	non_fiction	八点健闻	华人亲历纽约停摆：新冠疫情笼罩下成为870万人的空城	0
754	4148	non_fiction	财经杂志/财经十一人	数说疫情0321：海外确诊近20万，欧洲日增2万，1/4美国人居家隔离	0
3578	1318	non_fiction	商业人物	缺血、断药、移植暂停，疫情中的白血病人	0
1594	3308	non_fiction	澎湃新闻	硬核奶奶对不起，我们都瞒了您	0
360	4543	non_fiction	中国经营报	全球确诊人数超51万！世卫组织称疫苗研发至少还需12-18个月	0
2940	1956	non_fiction	我们是有故事的人	后方的老师，我隔着屏幕在抗疫	0
1064	3838	non_fiction	界面新闻	如中国向美国出口原料药持续受影响，几个月内美国药店将空空如也	1
4699	184	non_fiction	南都周刊	“不透析就是在等死” ，尿毒症患者的封城困境	0
3932	962	non_fiction	澎湃新闻	武软学生称宿舍征用后物品遭乱丢，副校长委屈	0
4726	157	non_fiction	南方周末/南方人物周刊	那些志愿“以命相托”的武汉司机	0
3817	1077	non_fiction	第一财经YiMagazine	特别报道 | 钻石公主号邮轮上到底在发生什么？	1
3107	1789	non_fiction	新京报	北京隔离点入住者：除了不能出门，和住酒店没什么区别	0
143	4760	non_fiction	界面新闻	印度再现“超级传播者”：19名亲属确诊4万居民因他隔离	0
516	4387	non_fiction	DeepTech深科技	瑞德西韦获FDA正式批准成为孤儿药，它还是“人民的希望”吗？	1
3643	1252	non_fiction	界面新闻	湖北社区工作者“抗疫”日常：工作用口罩紧缺，但要考虑送给居民丨疫中人⑥	1
1982	2920	narrative	在人间living	华人志愿者：在美国，物资一天比一天难找	0
4818	65	non_fiction	腾讯深网	一位治愈患者的抗疫日记：走过生死考验，我总结了这六个建议	0
4105	789	non_fiction	人物/每日人物	那些给2000万人上免费直播课的湖北老师们	0
36	4867	non_fiction	澎湃新闻	外国人插队做核酸检测，官方致歉	0
3709	1186	non_fiction	极昼工作室	疫情防控下，返岗北上广图景	0
3022	1874	non_fiction	商业人物	直播卖车能救车企吗？	1
284	4619	non_fiction	财经杂志/财经十一人	数说疫情0326：联合国启动全球响应计划，美军暂停海外行动	0
2899	1997	non_fiction	新民周刊	口述实录 | 我在武汉方舱医院14天，有了一种胜利在望的感觉	0
4866	17	non_fiction	在人间living	父亲双肺感染严重，然而一床难求	0
709	4193	non_fiction	界面新闻	美参议院计划向民众派发现金：成人1200美元，小孩500美元	0
439	4464	non_fiction	南都观察家	我们给一线医护的子女送奶粉、纸尿裤 ｜ CNC-COVID19 专题 13	0
2680	2218	non_fiction	中国经营报	物美“过期8年口罩”后续：部分索赔仍在路上	0
3543	1353	non_fiction	澎湃新闻	上海又一起女子藏后备厢，理由太可笑	0
1753	3149	narrative	中国新闻周刊	那些悲伤与动情时刻后面的普通人	0
123	4780	non_fiction	界面新闻	欧洲奶源国疫情严重，到底需不需要囤奶粉？	1
1778	3124	narrative	人是最美的风景	当下即历史：没有反转	0
3085	1811	non_fiction	真实故事计划	重度抑郁症患者断药后	0
4622	265	non_fiction	财新网	肺炎日记｜2月1日：全国病例破万 社会力量参与抗疫呼声不止	0
3597	1298	non_fiction	锌财经	疫区日记：从医护到患者，我的生死自救丨特别报道	0
3848	1046	non_fiction	界面新闻	湖北确诊病例数激增因标准放宽，将为抗疫带来积极影响	0
3222	1674	non_fiction	界面新闻	多省份明确：延迟开学时间可调整周末或压缩暑期补齐	0
3952	942	non_fiction	财经杂志/财经十一人	疫情带来六大影响，中国芯片和消费电子行业积极自救	0
184	4719	non_fiction	财新网	无症状感染疫情公布首日新增130例 累计数字未报告	0
4312	576	narrative	三明治	在新加坡，确诊”肺炎“病患的前居住地，离我不远 | 童言专栏	0
1632	3270	non_fiction	新民周刊	口述实录 | 我40多天没去过重点地区，为何要隔离？他们说：因为你的身份证是武汉的！	1
1918	2984	non_fiction	财经杂志/财经十一人	餐饮老板抗疫三战：从线下零收入，到线上增长14倍	0
1747	3155	non_fiction	时尚先生	疫情封城下，这位白血病姑娘想到了安乐死	0
1251	3651	narrative	中央广电总台中国之声	口述实录：奶奶，是你在天上保佑我们吧 | 武汉武汉	1
105	4798	non_fiction	剥洋葱people	武汉第一医院背后的武汉医废“日产日清”升级战	0
3627	1268	narrative	Tmagazine	系列报道 | 「宅」的状态根本不是独处，而是自己和无数叙事主体的虚拟共情	0
846	4056	narrative	叶青	叶青武汉日记：帮助武汉的另外一群人――外省护工	0
3391	1505	non_fiction	界面新闻	城市“静止”？疫情之下路上有多少人	1
2781	2116	non_fiction	界面新闻	韩国不满以色列“过度防疫”，以方自费包机送400名韩国人回家	0
656	4246	narrative	华生2010	武汉保卫战：从错失战机、惨烈退守到逆转反攻（一）	0
1451	3451	non_fiction	财新网	论文称中药治愈新冠被质疑 病例仅举一例疑似	0
2000	2902	non_fiction	南风窗	武汉彷徨120	0
4421	467	non_fiction	中国经营报	武汉病人：以家庭为单位的患者越来越多，去殡仪馆也得排队	0
1669	3233	non_fiction	财新网	马洪全：我在新冠隔离病房做保洁	0
3968	926	non_fiction	新民周刊	“无人机+特派快递员”，“上海堡垒”由他们铸成	0
3550	1346	non_fiction	澎湃新闻	段正澄院士，因病在武汉去世	0
1647	3255	narrative	是猫猫叶	骏洋隔离日记 02｜3月8日-3月10日 天晴了	0
1006	3896	non_fiction	财新网	疫情总动员，各地怎么做|又到年后复工时	0
3129	1767	non_fiction	BIE别的	作为一个滞留国内的留学生，我担心自己要失学了	1
3037	1859	non_fiction	澎湃新闻	研究发现：华南海鲜市场并非新冠病毒发源地	0
4067	827	narrative	作家方方的博客	作家方方：不实事求是真的会害死人	0
1990	2912	non_fiction	南方周末/南方人物周刊	一位武汉青年和100万只N95里的“妖魔鬼怪”	0
2264	2635	non_fiction	澎湃新闻	钟南山领衔最新新冠研究：这些病人风险最高	0
663	4239	non_fiction	中国经营报	“108好汉”为何注射新冠疫苗，这位00后的回答刷屏…	0
2417	2482	non_fiction	三联生活周刊	疫情全球升级，世界经济会被拖垮吗？	1
2465	2433	non_fiction	财经杂志/财经十一人	美欧亚股市全线下跌，疫情开始影响全球经济走向	0
2214	2685	non_fiction	人物/每日人物	1300万湖北慢性病患者背后的「药神」	0
2727	2170	narrative	文汇网	【武汉特稿】我的梅园，我的江城 | 舒飞廉	0
2507	2391	non_fiction	南方都市报	去武汉看病，罕见病儿一家三口被困，救命药告急 | 武汉日记	0
2643	2255	narrative	杭州帕勒芒行动者	疫情之下的众生相	0
2411	2488	non_fiction	界面新闻	援鄂心理医生：疫情之下，不能简单对人进行道德评价	0
2494	2404	narrative	北纬三十七点度森林里有片芦苇荡	关于《志愿者组织 | 数不清的漏洞与黑心的人》一文的声明	0
4064	830	narrative	作家方方的博客	作家方方：中国人一向不喜欢认错	0
1777	3125	narrative	人是最美的风景	绿皮城	0
2390	2509	non_fiction	中国新闻周刊	首份新冠肺炎遗体解剖报告出炉，刘良称并未干预临床“清痰栓”	0
